Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
11786,40.950485,-72.886658,Shoreham,Suffolk,New York,NY,390800,,,,431000,
11787,40.852924,-73.21126,Smithtown,Suffolk,New York,NY,466800,,394200,442900,516400,577900
11788,40.818088,-73.213209,Town of Islip,Suffolk,New York,NY,468500,,,441100,484800,541100
11789,40.962028,-72.971008,Sound Beach,Suffolk,New York,NY,267400,,228200,264600,,
11790,40.905957,-73.127374,Stony Brook,Suffolk,New York,NY,421200,,,415300,464000,
11791,40.828288,-73.505922,Syosset,Nassau,New York,NY,676300,,,644300,740500,1494000
11792,40.954997,-72.825588,Wading River,Suffolk,New York,NY,419800,,306900,369600,470400,455600
11793,40.651288,-73.514726,Wantagh,Nassau,New York,NY,468300,,,466900,492000,529500
11795,40.709005,-73.296337,Town of Islip,Suffolk,New York,NY,417400,,,415200,464400,588300
11796,40.731246,-73.099419,Town of Islip,Suffolk,New York,NY,379300,,,,,
11797,40.820208,-73.47245,Woodbury,Nassau,New York,NY,955600,,,586300,893300,1426100
11801,40.762304,-73.524452,Hicksville,Nassau,New York,NY,445300,,,441900,463100,507900
11803,40.7817,-73.473035,Plainview,Nassau,New York,NY,547000,,,548000,620200,797400
11804,40.75901,-73.457384,Old Bethpage,Nassau,New York,NY,585400,,,,,
11901,40.926901,-72.643499,Riverhead,Suffolk,New York,NY,344600,284300,322700,346700,413700,475900
11930,40.989988,-72.099587,Amagansett,Suffolk,New York,NY,2850800,,,,,
11932,40.934313,-72.306615,Bridgehampton,Suffolk,New York,NY,2427900,,,1756600,2871000,
11933,40.942231,-72.765594,Calverton,Suffolk,New York,NY,361000,,350800,358700,439100,
11934,40.798359,-72.794297,Center Moriches,Suffolk,New York,NY,366800,,,352000,404600,
11935,41.021223,-72.486958,Cutchogue,Suffolk,New York,NY,635700,,,661900,,
11939,41.123116,-72.31535,East Marion,Suffolk,New York,NY,570100,,,,,
11940,40.813171,-72.752002,East Moriches,Suffolk,New York,NY,374700,,,,445900,
11941,40.83016,-72.729761,Eastport,Suffolk,New York,NY,492700,,,464300,527400,
11942,40.850303,-72.581827,East Quogue,Suffolk,New York,NY,651500,,437800,586900,834600,1369500
11944,41.10403,-72.371541,Greenport,Suffolk,New York,NY,479300,,,476500,,
11946,40.87027,-72.521704,Hampton Bays,Suffolk,New York,NY,472300,398500,410800,461600,624000,
11948,40.96364,-72.553489,Laurel,Suffolk,New York,NY,546100,,,,,
11949,40.866503,-72.804643,Manorville,Suffolk,New York,NY,374200,,,383100,447400,498200
11950,40.808032,-72.84701,Mastic,Suffolk,New York,NY,209500,,,191700,220700,
11951,40.763164,-72.830344,Mastic Beach,Suffolk,New York,NY,202800,,133300,,210000,
11952,41.001648,-72.547599,Mattituck,Suffolk,New York,NY,540500,,,538400,,
11953,40.892505,-72.951172,Middle Island,Suffolk,New York,NY,253500,,202500,259900,315600,
11954,41.047565,-71.946386,Montauk,Suffolk,New York,NY,990400,,,1153600,,
11955,40.809133,-72.816101,Moriches,Suffolk,New York,NY,342800,,,,,
11958,41.039067,-72.464419,Peconic,Suffolk,New York,NY,713400,,,,,
11959,40.822586,-72.601345,Quogue,Suffolk,New York,NY,1795300,,,1396700,1680800,3132400
11960,40.810615,-72.706062,Remsenburg,Suffolk,New York,NY,1318700,,,,1384500,
11961,40.905139,-72.888349,Ridge,Suffolk,New York,NY,258300,,226200,285300,360300,
11963,40.993155,-72.319664,Noyack,Suffolk,New York,NY,1466400,,989300,1254400,1964000,3854400
11964,41.055827,-72.319034,Town of Shelter Island,Suffolk,New York,NY,1044300,,785800,905300,1325500,2557500
11967,40.794778,-72.875477,Shirley,Suffolk,New York,NY,227900,,,217400,237500,260700
11968,40.905925,-72.415662,Southampton,Suffolk,New York,NY,1413800,,884200,1149200,1959700,5761100
11971,41.064037,-72.430926,Southold,Suffolk,New York,NY,564600,,,556200,671300,
11976,40.922393,-72.350704,Water Mill,Suffolk,New York,NY,3625300,,,2354900,3635200,5942800
11977,40.827467,-72.678983,Westhampton,Suffolk,New York,NY,769000,,620000,714300,972500,1340000
11980,40.831296,-72.923154,Yaphank,Suffolk,New York,NY,276900,,,256900,,
12009,42.697723,-74.03535,Guilderland,Albany,Albany,NY,234500,,191000,228500,282000,
12010,42.937632,-74.173325,Town of Amsterdam,Montgomery,Amsterdam,NY,116900,88900,95400,122700,128200,126600
12019,42.934351,-73.881808,Ballston,Saratoga,Albany,NY,273100,,220900,252900,283800,288000
12020,43.001589,-73.868123,Malta,Saratoga,Albany,NY,246400,,175400,241400,309200,351000
12023,42.598558,-74.183022,Berne,Albany,Albany,NY,167200,,148600,171500,,
12025,43.083346,-74.138092,Town of Broadalbin,Fulton,Gloversville,NY,171400,,150400,172500,236200,
12027,42.935415,-73.907815,Ballston,Saratoga,Albany,NY,253600,,,226400,267700,
12032,43.124008,-74.52507,Caroga,Fulton,Gloversville,NY,141200,,,164700,,
12043,42.69397,-74.530506,Cobleskill,Schoharie,Albany,NY,122400,,110900,121800,134200,
12047,42.784054,-73.726219,Cohoes,Albany,Albany,NY,174800,,140500,169800,296900,211200
12053,42.757544,-74.190867,Town of Duane,Schenectady,Albany,NY,146800,,125500,149600,168700,
12054,42.608547,-73.864416,Bethlehem,Albany,Albany,NY,263300,,190700,235900,312400,334900
12056,42.764785,-74.09515,Town of Duane,Schenectady,Albany,NY,159300,,123800,161600,229500,
12057,42.968892,-73.346287,White Creek,Washington,Glens Falls,NY,154000,,135400,152400,,
12059,42.619223,-74.060881,Berne,Albany,Albany,NY,196600,,153200,208800,,
12065,42.852284,-73.785597,Clifton Park,Saratoga,Albany,NY,272900,,178600,246100,303000,299900
12066,42.790105,-74.352762,Town of Esperance,Schoharie,Albany,NY,131000,,118400,131700,,
12068,42.956069,-74.401829,Mohawk,Montgomery,Amsterdam,NY,125700,,96200,126800,132400,
12072,42.884893,-74.356737,Glen,Montgomery,Amsterdam,NY,123800,,,126700,,
12074,43.054217,-74.030006,Town of Galway,Saratoga,Albany,NY,202800,,177700,206400,244200,
12076,42.410272,-74.395734,Conesville,Schoharie,Albany,NY,126600,,106600,135500,,
12077,42.588163,-73.777694,Bethlehem,Albany,Albany,NY,272600,,199600,243100,323500,
12078,43.134351,-74.339632,Gloversville,Fulton,Gloversville,NY,81000,76600,76800,84800,93500,115100
12084,42.704669,-73.899364,Guilderland,Albany,Albany,NY,275400,,,242100,296800,
12093,42.497791,-74.628105,Jefferson,Schoharie,Albany,NY,126400,,123700,135400,,
12095,43.024817,-74.403815,Town of Johnstown,Fulton,Gloversville,NY,111700,77900,90600,114000,121100,
12110,42.750578,-73.776118,Town of Colonie,Albany,Albany,NY,229200,,181900,222700,283100,313700
12117,43.167143,-74.261237,Town of Mayfield,Fulton,Gloversville,NY,151300,,125800,170900,247700,
12118,42.909321,-73.713085,Halfmoon,Saratoga,Albany,NY,259500,,220800,248800,327100,290800
12122,42.54202,-74.326145,Town of Middleburgh,Schoharie,Albany,NY,116900,,100300,118000,119300,
12134,43.269201,-74.228185,Edinburg,Saratoga,Albany,NY,193300,,171900,202800,225900,
12137,42.860334,-74.133072,Mariaville,Schenectady,Albany,NY,148100,,129700,154700,,
12143,42.489818,-73.855238,Town of Coeymans,Albany,Albany,NY,170200,,142900,171100,186400,
12148,42.827793,-73.848164,Clifton Park,Saratoga,Albany,NY,326600,,198400,287200,367900,
12149,42.616654,-74.563446,Town of Richmondville,Schoharie,Albany,NY,126400,,116700,131000,,
12155,42.596357,-74.827655,Maryland,Otsego,Oneonta,NY,111600,,105500,112100,,
12157,42.669798,-74.286077,Town of Schoharie,Schoharie,Albany,NY,124900,,110400,120600,156600,
12158,42.542158,-73.822091,Bethlehem,Albany,Albany,NY,206800,,163300,213800,281800,
12159,42.651428,-73.885894,Slingerlands,Albany,Albany,NY,337700,,178700,304300,395500,484300
12170,43.001956,-73.667271,Town of Stillwater,Saratoga,Albany,NY,210900,,171800,211600,225100,
12186,42.633164,-73.977188,New Scotland,Albany,Albany,NY,235900,,204200,232100,255000,
12188,42.821216,-73.695525,Town of Waterford,Saratoga,Albany,NY,214700,,186500,213900,268400,262400
12189,42.736341,-73.717521,Watervliet,Albany,Albany,NY,163600,,165900,152400,244800,237200
12193,42.52276,-74.043268,Westerlo,Albany,Albany,NY,152700,,,155300,,
12197,42.609999,-74.724749,Worcester,Otsego,Oneonta,NY,103200,,,109200,,
12202,42.635575,-73.759658,Albany,Albany,Albany,NY,88800,,85700,88200,97500,
12203,42.681048,-73.84698,Albany,Albany,Albany,NY,184400,,155600,183400,225400,274100
12204,42.691517,-73.73375,Menands,Albany,Albany,NY,176700,,139900,164000,324500,469400
12205,42.718785,-73.82924,Town of Colonie,Albany,Albany,NY,193100,,154200,196000,222100,233600
12206,42.674514,-73.782733,Albany,Albany,Albany,NY,128300,,,140000,128800,
12208,42.653031,-73.809978,Albany,Albany,Albany,NY,180000,,165200,175300,198100,245100
12209,42.638686,-73.790469,Albany,Albany,Albany,NY,146100,,137500,148000,151300,
12210,42.659502,-73.756237,Albany,Albany,Albany,NY,156400,,187600,148900,,
12211,42.703095,-73.763706,Town of Colonie,Albany,Albany,NY,273500,,208500,247500,328100,560200
12302,42.878182,-73.982505,Glenville,Schenectady,Albany,NY,174300,,134900,168900,207900,244200
12303,42.740387,-73.905398,Schenectady,Schenectady,Albany,NY,165400,,137800,154400,249000,284200
12304,42.77469,-73.898297,Schenectady,Schenectady,Albany,NY,113200,,102400,113300,126400,
12306,42.805429,-74.044227,Town of Rotterdam,Schenectady,Albany,NY,152700,,126600,155500,196600,199400
12307,42.804981,-73.932822,Schenectady,Schenectady,Albany,NY,68000,,,67900,,
12308,42.82098,-73.91967,Schenectady,Schenectady,Albany,NY,116100,,93600,113400,123500,167700
12309,42.79983,-73.864972,Town of Niskayuna,Schenectady,Albany,NY,233200,,159600,209100,285900,314400
12401,41.987541,-74.010273,Kingston,Ulster,Kingston,NY,162100,117300,140400,165300,197800,269500
12404,41.818958,-74.236082,Town of Rochester,Ulster,Kingston,NY,236900,,206300,240500,285300,
12409,42.040569,-74.181139,Woodstock,Ulster,Kingston,NY,379400,,334500,410900,,
12428,41.746858,-74.466143,Wawarsing,Ulster,Kingston,NY,130400,,99000,130300,150800,
12429,41.833329,-73.985378,Port Ewen,Ulster,Kingston,NY,176100,,153700,175600,,
12440,41.781151,-74.172876,Marbletown,Ulster,Kingston,NY,234800,,224500,237300,,
12443,41.934991,-74.084925,Town of Hurley,Ulster,Kingston,NY,212100,,179700,210600,261500,
12446,41.809559,-74.326443,Town of Rochester,Ulster,Kingston,NY,173200,,150100,179100,249500,
12449,41.992378,-73.993774,Lake Katrine,Ulster,Kingston,NY,169700,,144700,173500,196500,
12458,41.822918,-74.43208,Wawarsing,Ulster,Kingston,NY,132000,,109400,135600,,
12461,41.904961,-74.267998,Olive,Ulster,Kingston,NY,260300,,209800,276500,,
12466,41.904345,-73.979025,Port Ewen,Ulster,Kingston,NY,181200,,180400,177100,,
12472,41.84709,-74.079545,Rosendale,Ulster,Kingston,NY,180800,,158600,182000,,
12477,42.092591,-73.98811,Town of Saugerties,Ulster,Kingston,NY,189000,141200,157800,191300,237900,316200
12480,42.135382,-74.391275,Shandaken,Ulster,Kingston,NY,142200,,118900,,,
12481,41.987348,-74.228435,Shokan,Ulster,Kingston,NY,236300,,184000,236500,,
12484,41.861918,-74.176528,Marbletown,Ulster,Kingston,NY,265700,,235200,264500,323100,
12486,41.832417,-74.063984,Tillson,Ulster,Kingston,NY,183400,,,186200,,
12487,41.869399,-73.998805,Ulster,Ulster,Kingston,NY,192600,,167900,206400,234500,
12491,41.965192,-74.141459,Woodstock,Ulster,Kingston,NY,225400,,178600,217300,272600,
12498,42.045663,-74.109618,Woodstock,Ulster,Kingston,NY,307900,234400,296900,306700,335400,
12501,41.863095,-73.573627,Town of Amenia,Dutchess,New York,NY,231800,,,226100,259500,
12508,41.495996,-73.953632,Beacon,Dutchess,New York,NY,273500,,239000,272700,321300,
12514,41.877409,-73.764423,Stanford,Dutchess,New York,NY,293900,,242200,289300,364900,
12518,41.416157,-74.043064,Cornwall,Orange,New York,NY,273600,,203900,252600,349600,
12520,41.428017,-73.996195,Cornwall on Hudson,Orange,New York,NY,267100,,209400,253700,296700,
12522,41.719979,-73.598384,Dover,Dutchess,New York,NY,210300,,167200,213400,269500,
12524,41.528785,-73.888317,Town of Fishkill,Dutchess,New York,NY,258400,170400,234900,260300,319600,
12525,41.691564,-74.188272,Gardiner,Ulster,Kingston,NY,255100,,218200,264600,329500,
12528,41.722054,-74.009482,Lloyd,Ulster,Kingston,NY,211800,,174400,214000,282900,
12531,41.540556,-73.671671,Town of Pawling,Dutchess,New York,NY,277900,,217800,284100,400500,
12533,41.559772,-73.787099,East Fishkill,Dutchess,New York,NY,324400,,209900,280700,430800,455600
12538,41.79223,-73.893767,Hyde Park,Dutchess,New York,NY,203800,104800,167700,204200,224100,281500
12540,41.671202,-73.724891,La Grange,Dutchess,New York,NY,305200,,205700,285800,397900,
12542,41.613876,-74.015014,Marlboro,Ulster,Kingston,NY,223500,,169300,222000,291000,
12543,41.49552,-74.173104,Maybrook,Orange,New York,NY,135600,,,130700,,
12545,41.782904,-73.669402,Washington,Dutchess,New York,NY,291900,,223300,291200,394900,
12546,41.948,-73.523349,North East,Dutchess,New York,NY,215900,,190000,216500,267000,
12547,41.660687,-73.986567,Milton,Ulster,Kingston,NY,231700,,207200,228000,287500,
12549,41.528031,-74.259365,Town of Montgomery,Orange,New York,NY,245800,,166700,237300,303700,275100
12550,41.539574,-74.057223,Town of Newburgh,Orange,New York,NY,178000,114700,140300,177600,237500,230800
12553,41.455714,-74.074901,New Windsor,Orange,New York,NY,212300,,159700,213400,298000,275800
12561,41.759307,-74.096058,Town of New Paltz,Ulster,Kingston,NY,268700,108400,226700,267000,335600,344100
12563,41.499189,-73.587226,Patterson,Putnam,New York,NY,265200,141900,196500,286800,416800,
12564,41.582614,-73.582577,Town of Pawling,Dutchess,New York,NY,270500,,213900,271000,366400,433000
12566,41.633519,-74.319661,Shawangunk,Ulster,Kingston,NY,191000,,135800,196800,270300,
12567,41.986194,-73.642216,Town of Pine Plains,Dutchess,New York,NY,220500,,191400,220100,261300,
12569,41.734556,-73.792835,Town of Pleasant Valley,Dutchess,New York,NY,263100,,188800,251600,319200,
12570,41.626321,-73.675662,Beekman,Dutchess,New York,NY,307200,,248200,284500,373800,
12571,42.002775,-73.809608,Town of Red Hook,Dutchess,New York,NY,279800,,231100,274100,337200,
12572,41.924885,-73.863664,Town of Rhinebeck,Dutchess,New York,NY,319900,233300,305600,327900,447400,547200
12575,41.466705,-74.178871,New Windsor,Orange,New York,NY,302800,,,272100,350400,
12577,41.42404,-74.122142,Beaverdam Lake-Salisbury Mills,Orange,New York,NY,270900,,,255400,341200,
12578,41.80912,-73.795854,Town of Pleasant Valley,Dutchess,New York,NY,282900,,,267100,353200,
12580,41.863651,-73.871536,Hyde Park,Dutchess,New York,NY,225700,,190100,220000,293500,
12581,41.901615,-73.700592,Stanford,Dutchess,New York,NY,284100,,227800,286400,329100,
12582,41.544301,-73.738452,East Fishkill,Dutchess,New York,NY,312900,,235400,289800,378700,
12583,42.063367,-73.868652,Tivoli,Dutchess,New York,NY,246100,,204900,260700,306100,
12586,41.562764,-74.170102,Walden,Orange,New York,NY,201700,,165000,196900,247100,247800
12589,41.623791,-74.158771,Shawangunk,Ulster,Kingston,NY,224900,,146200,217600,288800,263600
12590,41.592556,-73.886853,Wappinger,Dutchess,New York,NY,260400,,213500,252300,299600,316900
12594,41.684461,-73.557676,Dover,Dutchess,New York,NY,210800,,167600,211300,287100,
12601,41.701921,-73.911519,Town of Poughkeepsie,Dutchess,New York,NY,203600,111500,150700,197500,224000,262400
12603,41.675868,-73.864484,Town of Poughkeepsie,Dutchess,New York,NY,229100,,166700,223200,278500,302700
12729,41.475792,-74.623499,Deerpark,Orange,New York,NY,148300,,104800,166900,,
12771,41.37438,-74.624279,Port Jervis,Orange,New York,NY,140100,,110400,143400,161700,
12780,41.440142,-74.727343,Deerpark,Orange,New York,NY,170900,,128700,182100,,
12801,43.31116,-73.645286,Glens Falls,Warren,Glens Falls,NY,140100,,128100,139800,146100,188400
12803,43.290078,-73.629363,Moreau,Saratoga,Albany,NY,166100,,146900,166900,181100,
12804,43.340954,-73.685911,Queensbury,Warren,Glens Falls,NY,222000,132200,159000,218400,278400,327500
12809,43.237078,-73.454506,Town of Argyle,Washington,Glens Falls,NY,157400,,144500,160300,,
12814,43.631894,-73.632551,Bolton,Warren,Glens Falls,NY,375800,,236300,364500,,
12815,43.695985,-73.667881,Horicon,Warren,Glens Falls,NY,265700,,193500,273600,,
12816,43.044236,-73.382032,Town of Cambridge,Washington,Glens Falls,NY,133600,,128100,139000,155400,
12817,43.639585,-73.823628,Chester,Warren,Glens Falls,NY,254700,,181600,263300,305300,
12822,43.228585,-73.922206,Town of Corinth,Saratoga,Albany,NY,162900,,132300,165700,168900,
12824,43.524756,-73.727177,Bolton,Warren,Glens Falls,NY,338600,,230300,313000,,
12827,43.463898,-73.531366,Town of Fort Ann,Washington,Glens Falls,NY,164000,,150300,164400,216400,
12828,43.254993,-73.558355,Town of Fort Edward,Washington,Glens Falls,NY,133800,,121100,145900,129200,
12831,43.195329,-73.691811,Wilton,Saratoga,Albany,NY,255200,,177900,237500,314300,372200
12832,43.358467,-73.330271,Town of Granville,Washington,Glens Falls,NY,101500,,93000,107900,102600,
12833,43.15,-73.840896,Greenfield Center,Saratoga,Albany,NY,251300,,192700,248900,312100,
12834,43.094307,-73.500583,Town of Greenwich,Washington,Glens Falls,NY,156000,,139200,157300,172400,
12835,43.332745,-74.006336,Day,Saratoga,Albany,NY,166600,,142000,176800,223100,
12836,43.712353,-73.605587,Hague,Warren,Glens Falls,NY,338200,,,337200,519800,
12839,43.354486,-73.553953,Hudson Falls,Washington,Glens Falls,NY,123500,,108300,125800,124600,137400
12845,43.424048,-73.71274,Town of Lake George,Warren,Glens Falls,NY,272900,,227900,274600,363000,
12846,43.345965,-73.78972,Lake Luzerne,Warren,Glens Falls,NY,177500,,151000,201600,225300,
12850,43.102616,-73.981441,Providence,Saratoga,Albany,NY,224100,,166800,232000,302500,
12853,43.657554,-74.064187,Johnsburg,Warren,Glens Falls,NY,140200,,130200,142200,158600,
12859,43.171875,-73.920872,Greenfield Center,Saratoga,Albany,NY,244600,,,241000,297100,
12865,43.214159,-73.347451,Town of Salem,Washington,Glens Falls,NY,113000,,95500,113300,132400,
12866,43.073715,-73.740236,Saratoga Springs,Saratoga,Albany,NY,329200,273900,290100,320200,395900,613300
12870,43.830056,-73.761222,Schroon,Essex,,NY,182100,,157700,182700,213600,
12871,43.088569,-73.612965,Saratoga,Saratoga,Albany,NY,174600,,154700,175500,215200,
12883,43.836596,-73.552843,Town of Ticonderoga,Essex,,NY,123200,,119700,119700,129100,
12885,43.523052,-73.806561,Town of Warrensburg,Warren,Glens Falls,NY,154000,,135800,159200,166200,
12887,43.53676,-73.365798,Town of Whitehall,Washington,Glens Falls,NY,76200,,74300,75700,89400,
